,제품코드,ATC코드,규격,단위,상한금액,전일,급여여부
18740,645100411,B05BC01,250,mL/병,1486,전문,1
18741,644913021,B05BC01,250,mL/백,1626,전문,1
18742,645100421,B05BC01,500,mL/병,2249,전문,1
18743,644901911,B05BC01,500,mL/백,2504,전문,1
18744,645100431,B05BC01,100,mL/병,1238,전문,1
18745,645100441,B05BC01,250,mL/병,1845,전문,1
18746,645100461,B05BC01,100,mL/병,950,전문,1
18747,645100462,B05BC01,100,mL/백,950,전문,1
18748,644901973,B05BC01,100,mL/백,1055,전문,1
18749,640001201,B05BC01,100,mL/백,1087,전문,1
18750,645100471,B05BC01,250,mL/병,1673,전문,1
18751,645100401,B05BC01,100,mL/병,1008,전문,1
18752,644913061,B05BC01,100,mL/백,1056,전문,1
18753,645100211,B05BA03,500,mL/병,1408,전문,1
18754,644902121,B05BA03,500,mL/백,1631,전문,1
18755,640001261,B05BA03,500,mL/백,1714,전문,1
18756,645100222,B05BA03,500,mL/백,1370,전문,1
18757,643304061,B05BA01,250,mL/병,5411,전문,1
18758,643304071,B05BA01,500,mL/병,7969,전문,1
18759,646601191,B05BA01,100,mL/병,3656,전문,1
18760,655601981,B05BA01,200,mL/병,1826,전문,1
18761,642401051,B05BA01,250,mL/병,5273,전문,1
18762,645402052,B05BA01,250,mL/백,5579,전문,1
18763,644911981,B05BA01,250,mL/백,6324,전문,1
18764,646601181,B05BA01,250,mL/병,6572,전문,1
18765,640001151,B05BA01,250,mL/백,6885,전문,1
18766,643303441,B05BA01,250,mL/병,7215,전문,1
18767,655601991,B05BA01,500,mL/병,6992,전문,1
18768,642401061,B05BA01,500,mL/병,8062,전문,1
18769,670608841,B05BA01,500,mL/병,8168,전문,1
18770,644903962,B05BA01,500,mL/백,8312,전문,1
18771,644911841,B05BA01,500,mL/백,10012,전문,1
18772,640001161,B05BA01,500,mL/백,10230,전문,1
18773,645103101,B05BA01,500,mL/병,10452,전문,1
18774,643303451,B05BA01,500,mL/병,10845,전문,1
18775,642400651,B05BA01,250,mL/병,4429,전문,1
18776,645402102,B05BA01,500,mL/백,3263,전문,1
18777,645400662,B05BA01,500,mL/백,8515,전문,1
18778,642400661,B05BA01,500,mL/병,8774,전문,1
18779,645100081,B05BA01,250,mL/병,5779,전문,1
18780,645100082,B05BA01,250,mL/백,5779,전문,1
18781,640006501,B05BA01,250,mL/백,5911,전문,1
18782,644902352,B05BA01,250,mL/백,6037,전문,1
18783,644912771,B05BA01,100,mL/백,2084,전문,1
18784,644903432,B05BA01,200,mL/백,3323,전문,1
18785,643303341,B05BA01,250,mL/병,4620,전문,1
18786,643303841,B05BA01,250,mL/병,4620,전문,1
18787,643303851,B05BA01,500,mL/병,6718,전문,1
18788,650901461,B05BA01,250,mL/병,4749,전문,1
18789,655602561,B05BA01,200,mL/병,5909,전문,1
18790,645202201,B05BA01,250,mL/병,7481,전문,1
18791,655601401,B05BA01,250,mL/병,8027,전문,1
18792,644903632,B05BA01,250,mL/백,8161,전문,1
18793,645102691,B05BA01,250,mL/병,8600,전문,1
18794,645102692,B05BA01,250,mL/백,8600,전문,1
18795,644903642,B05BA01,500,mL/백,12407,전문,1
18796,645202211,B05BA01,500,mL/병,12569,전문,1
18797,645102701,B05BA01,500,mL/병,12611,전문,1
18798,645102702,B05BA01,500,mL/백,12611,전문,1
18799,655602581,B05BA01,500,mL/병,12939,전문,1
18800,648500731,B05BA01,500,mL/병,14773,전문,1
18801,643300681,B05BA01,250,mL/병,3194,전문,1
18802,640001421,B05BA01,250,mL/백,3336,전문,1
18803,644903781,B05BA01,250,mL/백,3355,전문,1
18804,643300691,B05BA01,500,mL/병,4182,전문,1
18805,640001431,B05BA01,500,mL/백,4353,전문,1
18806,644903791,B05BA01,500,mL/백,4380,전문,1
18807,667400020,B05BA10,400+600,mL/백,18909,전문,1
18808,667400070,,400+600,mL/백,17899,전문,1
18809,650901010,B05BA10,1440,mL/백,32408,전문,1
18810,678900470,B05BA10,1440,mL/백,28900,전문,1
18811,678900480,B05BA10,1920,mL/백,32998,전문,1
18812,668600574,B05BA10,960,mL/백,19766,전문,1
18813,650901440,B05BA01,500,mL/병,15065,전문,1
18814,650901430,B05BA01,250,mL/병,10056,전문,1
18815,668600160,B05BA10,1026,mL/백,18748,전문,1
18816,645101370,B05BA10,1100,mL/백,9640,전문,1
18817,644903910,B05BA10,1100,mL/백,9640,전문,1
18818,645103120,B05BA10,1000,mL/백,13066,전문,1
18819,668600140,B05BA10,1100,mL/백,10507,전문,1
18820,644903920,B05BA10,550,mL/백,6426,전문,1
18821,645103111,B05BA10,1000,mL/백,19861,전문,1
18822,644903890,B05BA10,1000,mL/백,15210,전문,1
18823,678900590,B05BA10,1250,mL/백,18221,전문,1
18824,667400050,B05BA10,1250,mL/백,21223,전문,1
18825,667400580,B05BA10,1875,mL/백,30035,전문,1
18826,667400600,B05BA10,1875,mL/백,31035,전문,1
18827,667400570,B05BA10,1250,mL/백,24883,전문,1
18828,678900450,B05BA10,1450,mL/백,27077,전문,1
18829,678900440,B05BA10,1000,mL/백,19069,전문,1
18830,650900131,B05XB02,100,mL/병,15012,전문,1
18831,668600370,B05BA10,986,mL/백,22056,전문,1
18832,640006680,B05BA10,986,mL/백,22056,전문,1
18833,650901580,B05BA10,986,mL/백,26001,전문,1
18834,668600380,B05BA10,1477,mL/백,27570,전문,1
18835,640006820,B05BA10,1477,mL/백,27570,전문,1
18836,650901590,B05BA10,1477,mL/백,32356,전문,1
18837,640006690,B05BA10,1970,mL/백,32257,전문,1
18838,650901600,B05BA10,1970,mL/백,35797,전문,1
18839,642105613,B05BA10,1206,mL/백,25848,전문,1
18840,650901620,B05BA10,1206,mL/백,30891,전문,1
18841,642105614,B05BA10,1448,mL/백,28432,전문,1
18842,640006850,B05BA10,1448,mL/백,28432,전문,1
18843,650901630,B05BA10,1448,mL/백,32727,전문,1
18844,640006710,B05BA10,1904,mL/백,32981,전문,1
18845,650901640,B05BA10,1904,mL/백,38811,전문,1
18846,640006830,B05BA10,724,mL/백,19435,전문,1
18847,642105612,B05BA10,952,mL/백,22874,전문,1
18848,640006840,B05BA10,952,mL/백,22874,전문,1
18849,640006890,B05BA10,500,mL/백,14964,전문,1
18850,678900981,B05BA10,1435,mL/백,46049,전문,1
18851,678900982,B05BA10,1820,mL/백,54153,전문,1
18852,678900980,B05BA10,1085,mL/백,40197,전문,1
18853,678900984,B05BA10,736,mL/백,33322,전문,1
18854,678900991,B05BA10,1085,mL/백,41609,전문,1
18855,678900992,B05BA10,1450,mL/백,45679,전문,1
18856,678900993,B05BA10,2020,mL/백,49884,전문,1
18857,678900995,B05BA10,654,mL/백,31285,전문,1
18858,678900998,B05BA10,241,mL/백,16820,전문,1
18859,646601570,B05BA10,1000,mL/백,37777,전문,1
18860,646601580,B05BA10,1500,mL/백,43835,전문,1
18861,646601590,B05BA10,2000,mL/백,55202,전문,1
18862,646601500,B05BA10,1000,mL/백,24806,전문,1
18863,646601510,B05BA10,1500,mL/백,31158,전문,1
18864,646601520,B05BA10,2000,mL/백,37317,전문,1
18865,667400862,B05BA10,1875,mL/백(PE),58603,전문,1
18866,667400872,B05BA10,1250,mL/백(PE),42435,전문,1
18867,646601791,B05BA10,1000,mL/백,37777,전문,1
18868,646601801,B05BA10,1500,mL/백,43835,전문,1
18869,646601811,B05BA10,2000,mL/백,55202,전문,1
18870,646601781,B05BA10,650,mL/백,29746,전문,1
18871,678901322,B05BA10,1438,mL/백,46049,전문,1
18872,678901321,B05BA10,1090,mL/백,40197,전문,1
18873,678901341,B05BA10,1089,mL/백,41609,전문,1
18874,678901342,B05BA10,1452,mL/백,45679,전문,1
18875,650902151,B05BA10,1012,mL/백,40197,전문,1
18876,640007921,B05BA10,986,mL/백,40197,전문,1
18877,640007922,B05BA10,1970,mL/백,54153,전문,1
18878,640007934,B05BA10,724,mL/백,31285,전문,1
18879,640007935,B05BA10,952,mL/백,41609,전문,1
18880,640007936,B05BA10,1448,mL/백,45679,전문,1
18881,640007932,B05BA10,1904,mL/백,49884,전문,1
18882,640007933,B05BA10,500,mL/백,25643,전문,1
18883,640007923,B05BA10,1477,mL/백,50246,전문,1
18884,650902171,B05BA01,1000,mL/백,17899,전문,1
18885,678900081,B05BA02,500,mL/백,11949,전문,1
18886,650900831,B05BA02,500,mL/백,12974,전문,1
18887,678900091,B05BA02,250,mL/백,9514,전문,1
18888,650900841,B05BA02,250,mL/백,11492,전문,1
18889,646601021,B05BA02,100,mL/백,7877,전문,1
18890,646601031,B05BA02,250,mL/백,16081,전문,1
18891,646601041,B05BA02,500,mL/백,28303,전문,1
18892,650900350,B05BA02,250,mL/병,11403,전문,1
18893,650900360,B05BA02,500,mL/병,20045,전문,1
18894,650900340,B05BA02,100,mL/병,6505,전문,1
18895,667400800,B05BA02,500,mL/병,22304,전문,1
18896,645100863,B05XA01,20,mL/앰플(PP),276,전문,1
18897,650500681,B05XA01,20,mL/앰플,338,전문,1
18898,644903261,B05XA01,20,mL/앰플,338,전문,1
18899,644903272,B05XA01,100,mL/병(PP),1568,전문,1
18900,645103831,B05XA01,20,mL/앰플(PP),276,전문,1
18901,645100773,B05XA03,20,mL/앰플(PP),254,전문,1
18902,650500671,B05XA03,20,mL/앰플,257,전문,1
18903,644903231,B05XA03,20,mL/앰플,257,전문,1
18904,644903222,B05XA03,100,mL/병(PP),1252,전문,1
18905,645100191,B05XA03,500,mL/병,1534,전문,1
18906,667400131,B05XA03,500,mL/병(PE),719,전문,1
18907,644901811,B05XA03,500,mL/백,1289,전문,1
18908,645102941,B05XA03,500,mL/백,1377,전문,1
18909,644901822,B05XA03,1000,mL/백,1505,전문,1
18910,640001051,B05XA03,1000,mL/백,1595,전문,1
18911,645100792,B05XA03,1000,mL/백,1647,전문,1
18912,670601151,B05XA03,20,mL/앰플,272,전문,1
18913,645100663,B05XA03,20,mL/앰플(PP),275,전문,1
18914,650500403,B05XA03,20,mL/앰플(PP),306,전문,1
18915,644902691,B05XA03,20,mL/앰플(PP),321,전문,1
18916,645100621,B05XA03,50,mL/병,984,전문,1
18917,645100622,B05XA03,50,mL/백,984,전문,1
18918,645100623,B05XA03,50,mL/병(PP),984,전문,1
18919,678900691,B05XA03,50,mL/백,1035,전문,1
18920,678900692,B05XA03,50,mL/병(PP),1047,전문,1
18921,640001061,B05XA03,50,mL/백,1237,전문,1
18922,667400151,B05XA03,100,mL/병(PE),907,전문,1
18923,678900701,B05XA03,100,mL/백,1065,전문,1
18924,678900702,B05XA03,100,mL/병(PP),1083,전문,1
18925,645100561,B05XA03,100,mL/병,1110,전문,1
18926,645100562,B05XA03,100,mL/백,1110,전문,1
18927,645100563,B05XA03,100,mL/병(PP),1110,전문,1
18928,640001071,B05XA03,100,mL/백,1304,전문,1
18929,672900081,B05XA03,100,mL/키트,1489,전문,1
18930,645100591,B05XA03,150,mL/병,1300,전문,1
18931,667400161,B05XA03,500,mL/병(PE),948,전문,1
18932,678900721,B05XA03,500,mL/백,1227,전문,1
18933,645100571,B05XA03,500,mL/병,1300,전문,1
18934,645100572,B05XA03,500,mL/백,1300,전문,1
18935,640001081,B05XA03,500,mL/백,1304,전문,1
18936,678900231,B05XA03,1000,mL/백,1458,전문,1
18937,645100581,B05XA03,1000,mL/병,1595,전문,1
18938,645100582,B05XA03,1000,mL/백,1595,전문,1
18939,640001091,B05XA03,1000,mL/백,1654,전문,1
18940,678900731,B05XA03,3000,mL/백,4374,전문,1
18941,645100601,B05XA03,3000,mL/백,4785,전문,1
18942,640001711,B05XA03,3000,mL/백,4962,전문,1
18943,645100611,B05XA03,200,mL/병,1300,전문,1
18944,678900791,B05XA03,250,mL/백,1182,전문,1
18945,645103821,B05XA03,250,mL/백,1300,전문,1
18946,640006031,B05XA03,250,mL/백,1304,전문,1
18947,645102783,B05XA03,30,mL/병(PP),413,전문,1
18948,640007771,B05XA03,60,mL/백,1237,전문,1
18949,645100142,B05BB02,1000,mL/백,1709,전문,1
18950,645102682,B05BB02,1000,mL/백,1695,전문,1
18951,645100832,B05BB02,500,mL/백,1315,전문,1
18952,640002310,B05BB02,500,mL/백,1315,전문,1
18953,644901481,B05BB02,500,mL/백,1315,전문,1
18954,644901501,B05BB02,500,mL/백,1263,전문,1
18955,640002320,B05BB02,500,mL/백,1293,전문,1
18956,645100852,B05BB02,500,mL/백,1411,전문,1
18957,644901522,B05BB02,500,mL/백,1240,전문,1
18958,640002330,B05BB02,500,mL/백,1316,전문,1
18959,645100822,B05BB02,500,mL/백,1411,전문,1
18960,644901530,B05BB02,1000,mL/백,1341,전문,1
18961,640002340,B05BB02,1000,mL/백,1677,전문,1
18962,645100812,B05BB02,1000,mL/백,1752,전문,1
18963,667400250,B05BB02,500,mL/병(PE),1004,전문,1
18964,644902212,B05BB02,500,mL/백,1264,전문,1
18965,640001340,B05BB02,500,mL/백,1323,전문,1
18966,645100242,B05BB02,500,mL/백,1345,전문,1
18967,644902202,B05BB02,1000,mL/백,1503,전문,1
18968,644902220,B05BB02,1000,mL/백,1466,전문,1
18969,645100252,B05BB02,1000,mL/백,1585,전문,1
18970,640001350,B05BB02,1000,mL/백,1708,전문,1
18971,644901851,B05BB02,1000,mL/백,1942,전문,1
18972,678900040,B05BB02,1000,mL/백,1968,전문,1
18973,678900030,B05BB02,1000,mL/백,1784,전문,1
18974,644900061,B05BB02,1000,mL/백,1648,전문,1
18975,640001300,B05BB02,1000,mL/백,1675,전문,1
18976,645100272,B05BB02,1000,mL/백,1755,전문,1
18977,644900051,B05BB02,1000,mL/백,1372,전문,1
18978,640001290,B05BB02,1000,mL/백,1510,전문,1
18979,645100282,B05BB02,500,mL/백,1117,전문,1
18980,640001320,B05BB02,500,mL/백,1241,전문,1
18981,644914191,B05BB02,500,mL/백,1016,전문,1
18982,645104351,B05BB02,500,mL/백,1117,전문,1
18983,640007051,B05BB02,500,mL/백,1187,전문,1
18984,644900350,B05BB02,500,mL/백,1749,전문,1
18985,644903311,B05BB02,500,mL/백,1285,전문,1
18986,678900410,B05BB04,500,mL/백,4052,전문,1
18987,645104521,B05BB04,500,mL/백,4094,전문,1
18988,640002601,B05BB04,500,mL/백,4362,전문,1
18989,640002610,B05BB04,1000,mL/백,4946,전문,1
18990,646601620,B05BB04,1000,mL/백,5018,전문,1
18991,645100120,B05BB04,1000,mL/백,5146,전문,1
18992,678900420,B05BB04,1000,mL/백,5299,전문,1
18993,645100892,B05BB02,500,mL/백,1173,전문,1
18994,640001570,B05BB02,500,mL/백,1471,전문,1
18995,667400420,B05BB01,1000,mL/병(PE),1108,전문,1
18996,667400410,B05BB01,500,mL/병(PE),984,전문,1
18997,645102661,B05BB01,500,mL/병,1339,전문,1
18998,645102662,B05BB01,500,mL/백,1339,전문,1
18999,640002670,B05BB01,500,mL/백,1349,전문,1
19000,644904482,B05BB01,500,mL/백,1374,전문,1
19001,645102672,B05BB01,1000,mL/백,1544,전문,1
19002,644904491,B05BB01,1000,mL/백,1544,전문,1
19003,640002680,B05BB01,1000,mL/백,1675,전문,1
19004,644911931,B05BB02,500,mL/백,1338,전문,1
19005,640002640,B05BB02,500,mL/백,1376,전문,1
19006,645101062,B05BB02,500,mL/백,1388,전문,1
19007,644904471,B05BB02,1000,mL/백,1586,전문,1
19008,645101072,B05BB02,1000,mL/백,1666,전문,1
19009,640002650,B05BB02,1000,mL/백,1800,전문,1
19010,645102402,B05BB02,500,mL/백,1351,전문,1
19011,644913480,B05BB01,1000,mL/백,1457,전문,1
19012,678900860,B05BB01,100,mL/병,1162,전문,1
19013,678900020,B05BB01,1000,mL/백,1481,전문,1
19014,654400501,B02BD08,100(1),KI.U/병,19411,전문,1
19015,654400491,B02BD08,50(1),KI.U/병,19411,전문,1
19016,654400511,B02BD08,250(1),KI.U/병,19411,전문,1
19017,645300751,B02BX03,1,mL/앰플,940,전문,1
19018,645300761,B02BX03,2,mL/앰플,1587,전문,1
19019,648502361,B02AA02,5,mL/앰플,480,전문,1
19020,650500941,B02AA02,5,mL/앰플,290,전문,1
19021,653501561,V03AB37,50,mL/병,1174635,전문,1
19022,648901171,B01AB04,1,mL/앰플,6542,전문,1
19023,648901162,B01AB04,0.2,mL/관,3638,전문,1
19024,648901192,B01AB04,4,mL/병,6738,전문,1
19025,648901182,B01AB04,0.3,mL/관,5245,전문,1
19026,648901802,B01AB04,0.4,mL/관,6389,전문,1
19027,648202091,B01AB05,0.2,mL/관,2804,전문,1
19028,652000461,B01AB05,0.2,mL/관,2804,전문,1
19029,648203701,B01AB05,0.3,mL/관,3524,전문,1
19030,648202101,B01AB05,0.4,mL/관,4875,전문,1
19031,652000471,B01AB05,0.4,mL/관,5222,전문,1
19032,648202111,B01AB05,0.6,mL/관,5255,전문,1
19033,652000481,B01AB05,0.6,mL/관,5893,전문,1
19034,648201721,B01AB05,0.8,mL/관,5256,전문,1
19035,652000491,B01AB05,0.8,mL/관,6892,전문,1
19036,670608601,B01AB01,20,mL/앰플,1301,전문,1
19037,654802151,B01AB01,20,mL/병,4325,전문,1
19038,644903601,B01AB01,20,mL/병,4325,전문,1
19039,693201691,B01AB01,20,mL/병,4325,전문,1
19040,670602341,B01AB01,20,mL/병,4325,전문,1
19041,670607571,B01AB01,5,mL/병,1730,전문,1
19042,644914451,B01AB01,5,mL/병,1730,전문,1
19043,670608611,B01AB01,20,mL/앰플,1531,전문,1
19044,670608621,B01AB01,20,mL/앰플,1730,전문,1
19045,643600851,B01AB01,5,mL/병,4050,전문,1
19046,654802091,B01AB01,5,mL/병,4490,전문,1
19047,644903621,B01AB01,5,mL/병,4490,전문,1
19048,670602351,B01AB01,5,mL/병,4490,전문,1
19049,645302871,B01AB01,5,mL/병,4490,전문,1
19050,652105371,B01AB06,0.3,mL/관,3622,전문,1
19051,652105391,B01AB06,0.6,mL/관,6284,전문,1
19052,50700020,,1,mL,산정불가,전문,1
19053,652105361,B01AX05,0.5,mL/관,8536,전문,1
19054,655402981,B01AB12,0.2,mL/관,2659,전문,1
19055,655402991,B01AB12,0.2,mL/관,4055,전문,1
19056,652105531,B01AX01,2.5,mL/병,378200,전문,1
19057,642501541,L03AA02,0.3,mL/병,21062,전문,1
19058,666300111,L03AA02,0.3,mL/관,34120,전문,1
19059,642501521,L03AA02,0.6,mL/병,31321,전문,1
19060,666300121,L03AA02,0.6,mL/관,68293,전문,1
19061,642501531,L03AA02,1.2,mL/병,55523,전문,1
19062,642507081,L03AA02,0.5,mL/관,33278,전문,1
19063,642507091,L03AA02,1,mL/관,58836,전문,1
19064,642507071,L03AA02,0.25,mL/관,23230,전문,1
19065,666300101,L03AA02,0.7,mL/관,103603,전문,1
19066,644902381,L03AA10,1,병,37348,전문,1
19067,644902361,L03AA10,1,병,88775,전문,1
19068,644902371,L03AA10,1,병,20006,전문,1
19069,666300291,L03AA13,0.6,mL/관,764324,전문,1
19070,642507111,L03AA,0.6,mL/관,567979,전문,1
19071,643605061,L03AA17,0.6,mL/관,565952,전문,1
19072,626900571,L03AA14,1,관,586561,전문,1
19073,645402291,B05AA07,500,mL/백,21223,전문,1
19074,644904253,B05XA06,20,mL/앰플(PP),700,전문,1
19075,645302983,V03AB14,5,mL/앰플,1412,전문,1
19076,650900300,B05AA07,500,mL/백,14429,전문,1
19077,644900714,B05XA30,20,mL/앰플(PP),1273,전문,1
19078,696300671,B02BD02,250(1),I.U/병,423,전문,1
19079,641104881,B02BD02,250(1),I.U/병,471,전문,1
19080,696300672,B02BD02,500(1),I.U/병,423,전문,1
19081,641104891,B02BD02,500(1),I.U/병,471,전문,1
19082,696300673,B02BD02,1000(1),I.U/병,423,전문,1
19083,641104901,B02BD02,1000(1),I.U/병,471,전문,1
19084,696300674,B02BD02,1500(1),I.U/병,423,전문,1
19085,648902161,B02BD04,250(1),I.U/병,775,전문,1
19086,648902162,B02BD04,500(1),I.U/병,775,전문,1
19087,648902163,B02BD04,1000(1),I.U/병,774,전문,1
19088,648902164,B02BD04,2000(1),I.U/병,774,전문,1
19089,648902165,B02BD04,3000(1),I.U/병,775,전문,1
19090,648902821,B02BD02,250(1),I.U/관,510,전문,1
19091,648902822,B02BD02,500(1),I.U/관,510,전문,1
19092,648902823,B02BD02,1000(1),I.U/관,510,전문,1
19093,648902824,B02BD02,2000(1),I.U/관,510,전문,1
19094,648902825,B02BD02,3000(1),I.U/관,510,전문,1
19095,644904680,B05XA31,2,mL/병,769,전문,1
19096,643604601,B02BD02,500(1),I.U/병,652,전문,1
19097,643604871,B02BD02,1000(1),I.U/병,652,전문,1
19098,643605221,B02BD02,250(1),I.U/병,652,전문,1
19099,652001341,L03AX16,1.2,mL/병,6635000,전문,1
19100,650901710,B05AA07,500,mL/백,23751,전문,1
19101,666300272,B02BX04,1,병,413700,전문,1
19102,696300591,B02BD04,250(1),I.U/병,895,전문,1
19103,696300592,B02BD04,500(1),I.U/병,895,전문,1
19104,696300593,B02BD04,1000(1),I.U/병,895,전문,1
19105,696300594,B02BD04,2000(1),I.U/병,895,전문,1
19106,696300595,B02BD04,3000(1),I.U/병,895,전문,1
19107,652001111,B02BD04,250(1),I.U/병,1181,전문,1
19108,652001121,B02BD04,500(1),I.U/병,1181,전문,1
19109,652001131,B02BD04,1000(1),I.U/병,1181,전문,1
19110,652001141,B02BD04,2000(1),I.U/병,1181,전문,1
19111,652001151,B02BD04,3000(1),I.U/병,1181,전문,1
19112,652001161,B02BD02,250(1),I.U/병,674,전문,1
19113,652001171,B02BD02,500(1),I.U/병,674,전문,1
19114,652001181,B02BD02,1000(1),I.U/병,674,전문,1
19115,652001191,B02BD02,2000(1),I.U/병,674,전문,1
19116,696300631,B02BD02,250(1),I.U/병,629,전문,1
19117,696300632,B02BD02,500(1),I.U/병,629,전문,1
19118,696300633,B02BD02,1000(1),I.U/병,629,전문,1
19119,696300634,B02BD02,2000(1),I.U/병,629,전문,1
19120,696300635,B02BD02,1500(1),I.U/병,629,전문,1
19121,644914651,B02BX06,0.4,mL/병,4320000,전문,1
19122,644914661,B02BX06,0.6,mL/병,6480000,전문,1
19123,644914671,B02BX06,0.7,mL/병,7560000,전문,1
19124,644914681,B02BX06,1,mL/병,10800000,전문,1
19125,644914641,B02BX06,1,mL/병,2160000,전문,1
19126,59700011,B02BD02,250(1),I.U/병,625,전문,1
19127,59700012,B02BD02,500(1),I.U/병,625,전문,1
19128,59700013,B02BD02,1000(1),I.U/병,625,전문,1
19129,59700014,B02BD02,2000(1),I.U/병,625,전문,1
19130,59700015,B02BD02,3000(1),I.U/병,625,전문,1
19131,643508411,L03AA19,0.6,mL/관,489796,전문,1
19132,696300741,B02BD14,500(1),I.U/병,2672,전문,1
19133,641106211,B02BD02,500(1),I.U/병,689,전문,1
19134,641106212,B02BD02,1000(1),I.U/병,689,전문,1
19135,641106213,B02BD02,2000(1),I.U/병,689,전문,1
19136,641106214,B02BD02,3000(1),I.U/병,689,전문,1
19137,645101221,B05ZA,12.6,L/통,10638,전문,1
19138,644904531,B05ZA,12.6,L/통,11614,전문,1
19139,641906652,B05ZA,6.3,L/통,8327,전문,1
19140,677402351,B05ZA,12.6,L/통,11059,전문,1
19141,645102051,B05ZA,12.6,L/통,12191,전문,1
19142,644904561,B05ZA,12.6,L/통,12277,전문,1
19143,641906653,B05ZA,12.6,L/통,12623,전문,1
19144,645102061,B05ZA,10,L/통,10101,전문,1
19145,644904551,B05ZA,10,L/통,10171,전문,1
19146,644913151,B05ZA,5.5,L/통,7415,전문,1
19147,645102491,B05ZA,12.6,L/통,11928,전문,1
19148,641906821,B05ZA,6.3,L/통,9160,전문,1
19149,691700011,B05ZA,1,통,4667,전문,1
19150,644900641,B05ZA,1,통,5081,전문,1
19151,667400461,B05ZA,1,통,5460,전문,1
19152,664300021,B05ZA,1,포,5474,전문,1
19153,646601631,B05ZA,1,통,7277,전문,1
19154,691700021,B05ZA,1,통,4888,전문,1
19155,664300051,B05ZA,1,포,6541,전문,1
19156,646601641,B05ZA,1,통,7841,전문,1
19157,670103921,B05ZA,16800(1),g/백,7,전문,1
19158,55101471,B05ZA,16800(1),g/2포,7,전문,1
19159,667400471,B05ZA,1,통,5940,전문,1
19160,641906673,B05ZA,10,L/통,10796,전문,1
19161,645102040,B05ZA,10,L/통,10821,전문,1
19162,677402373,B05ZA,10,L/통,10971,전문,1
19163,644904540,B05ZA,10,L/통,11764,전문,1
19164,644913090,B05ZA,5.5,L/통,8296,전문,1
19165,677402372,B05ZA,5.5,L/통,8296,전문,1
19166,641906672,B05ZA,5.5,L/통,8446,전문,1
19167,677402240,B05ZA,10,L/통,13262,전문,1
19168,641906812,B05ZA,10,L/통,13262,전문,1
19169,677402221,B05ZA,6,L/통,9971,전문,1
19170,677402211,B05ZA,5,L/통,8841,전문,1
19171,677402391,B05ZA,5.5,L/통,9283,전문,1
19172,641906811,B05ZA,5.5,L/통,9283,전문,1
19173,645102560,B05ZA,10,L/통,13372,전문,1
19174,645101240,B05ZA,10,L/통,12011,전문,1
19175,644904520,B05ZA,10,L/통,13112,전문,1
19176,644913100,B05ZA,5.5,L/통,9301,전문,1
19177,677402382,B05ZA,10,L/통,11926,전문,1
19178,645101230,B05ZA,10,L/통,12103,전문,1
19179,641906663,B05ZA,10,L/통,12125,전문,1
19180,644904510,B05ZA,10,L/통,12517,전문,1
19181,677402381,B05ZA,5,L/통,8076,전문,1
19182,644913110,B05ZA,5.5,L/통,9013,전문,1
19183,641906662,B05ZA,5.5,L/통,9013,전문,1
19184,670103961,B05ZA,100(1),L/통,1030,전문,1
19185,646601310,B05DB,2000,mL/백,12376,전문,1
19186,646600840,B05DB,2000,mL/2백,17713,전문,1
19187,646601671,B05ZB,5,L/백,13159,전문,1
19188,645102520,B05ZA,10,L/통,13382,전문,1
19189,645102580,B05ZA,10,L/통,13251,전문,1
19190,670104051,B05ZA,100(1),L/통,1170,전문,1
19191,664300060,B05DB,2000,mL/2백,12626,전문,1
19192,664300100,B05DB,2000,mL/2백,12681,전문,1
19193,664300140,B05DB,2000,mL/2백,12697,전문,1
19194,640003120,B05CX10,3000,mL/백,4992,전문,1
19195,660300030,B05XA16,1000,mL/백,140492,전문,1
19196,660300040,B05XA16,5,L/백,703347,전문,1
19197,646600710,B05DB,5,l/백,13757,전문,1
19198,646600670,B05DB,5,l/백,13766,전문,1
19199,646600750,B05DB,5,l/백,13763,전문,1
19200,664300180,B05DB,2000,mL/2백,12650,전문,1
19201,664300200,B05DB,3000,mL/백,11283,전문,1
19202,664300190,B05DB,2500,mL/2백,14104,전문,1
19203,664300210,B05DB,1500,mL/2백,9978,전문,1
19204,664300360,B05DB,2000,mL/2백,12636,전문,1
19205,664300380,B05DB,3000,mL/백,11253,전문,1
19206,664300370,B05DB,2500,mL/2백,14104,전문,1
19207,664300390,B05DB,1500,mL/2백,10001,전문,1
19208,664300270,B05DB,2000,mL/2백,12670,전문,1
19209,664300290,B05DB,3000,mL/백,11374,전문,1
19210,664300280,B05DB,2500,mL/2백,14104,전문,1
19211,664300300,B05DB,1500,mL/2백,10026,전문,1
19212,646601460,B05DB,5,L/백,21524,전문,1
19213,646601470,B05DB,5,L/백,21518,전문,1
19214,646601450,B05DB,5,L/백,21509,전문,1
19215,646601210,B05DB,2000,mL/2백,12713,전문,1
19216,670500921,B05DB,2000,mL/백,12713,전문,1
19217,646601230,B05DB,2000,mL/2백,12726,전문,1
19218,670500931,B05DB,2000,mL/백,12726,전문,1
19219,646601361,B05DB,2500,mL/백,14380,전문,1
19220,646601200,B05DB,2000,mL/2백,12727,전문,1
19221,670500911,B05DB,2000,mL/백,12727,전문,1
19222,646601351,B05DB,2500,mL/백,14366,전문,1
19223,670500932,B05DB,3000,mL/백,15908,전문,1
19224,670500912,B05DB,3000,mL/백,15909,전문,1
19225,670500922,B05DB,3000,mL/백,15891,전문,1
